race,Driver,Team,LapNumber,lap_time,s1,s2,s3,Compound,TyreLife,Stint,pit_flag,AirTemp,TrackTemp,Rainfall,yellow_flag,sc_flag,vsc_flag,red_flag
Dutch Grand Prix,ALB,Williams,56.0,75.334,25.489,27.078,22.767,MEDIUM,2.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,RUS,Mercedes,57.0,73.927,25.168,26.545,22.214,SOFT,6.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,BOT,Kick Sauber,56.0,77.851,27.701,27.329,22.821,MEDIUM,13.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,HAM,Mercedes,57.0,74.35,25.419,26.729,22.202,SOFT,9.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,HUL,Haas F1 Team,57.0,76.261,25.621,27.889,22.751,HARD,43.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,GAS,Alpine,57.0,75.147,25.387,27.371,22.389,HARD,25.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,ALO,Aston Martin,57.0,76.238,25.412,27.535,23.291,HARD,26.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,NOR,McLaren,58.0,75.098,25.309,27.387,22.402,HARD,30.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,STR,Aston Martin,57.0,75.931,25.537,27.8,22.594,HARD,27.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,RIC,RB,57.0,75.692,25.57,27.413,22.709,HARD,28.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,ZHO,Kick Sauber,56.0,76.04,25.809,27.479,22.752,SOFT,5.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,VER,Red Bull Racing,58.0,75.355,25.392,27.398,22.565,HARD,31.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,LEC,Ferrari,58.0,75.48,25.544,27.497,22.439,HARD,34.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,PIA,McLaren,58.0,75.072,25.111,27.563,22.398,HARD,25.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,OCO,Alpine,57.0,79.487,27.902,28.41,23.175,HARD,27.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,SAI,Ferrari,58.0,74.507,25.082,27.266,22.159,HARD,28.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,SAR,Williams,57.0,76.486,25.785,28.012,22.689,HARD,35.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,PER,Red Bull Racing,58.0,76.198,25.682,27.715,22.801,HARD,29.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,TSU,RB,57.0,77.84,26.026,28.573,23.241,HARD,25.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,ALB,Williams,57.0,75.897,25.521,27.328,23.048,MEDIUM,3.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,MAG,Haas F1 Team,57.0,76.902,26.468,27.809,22.625,MEDIUM,17.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,RUS,Mercedes,58.0,74.129,25.131,26.773,22.225,SOFT,7.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,HAM,Mercedes,58.0,74.477,25.336,26.922,22.219,SOFT,10.0,3.0,0,19.4,32.1,False,0,0,0,0
