race,Driver,Team,LapNumber,lap_time,s1,s2,s3,Compound,TyreLife,Stint,pit_flag,AirTemp,TrackTemp,Rainfall,yellow_flag,sc_flag,vsc_flag,red_flag
Monaco Grand Prix,HAM,Mercedes,44.0,78.225,20.803,36.511,20.911,MEDIUM,43.0,2.0,0,22.0,44.5,False,0,0,0,0
Monaco Grand Prix,TSU,RB,44.0,80.394,20.771,37.723,21.9,HARD,44.0,2.0,0,22.0,44.5,False,0,0,0,0
Monaco Grand Prix,ALB,Williams,44.0,79.683,21.013,37.472,21.198,HARD,43.0,2.0,0,22.0,44.5,False,0,0,0,0
Monaco Grand Prix,GAS,Alpine,44.0,80.621,21.328,37.58,21.713,MEDIUM,43.0,2.0,0,22.0,44.5,False,0,0,0,0
Monaco Grand Prix,LEC,Ferrari,45.0,78.541,20.582,36.789,21.17,HARD,44.0,2.0,0,22.0,44.2,False,0,0,0,0
Monaco Grand Prix,PIA,McLaren,45.0,78.082,20.433,36.655,20.994,HARD,45.0,2.0,0,22.0,44.2,False,0,0,0,0
Monaco Grand Prix,SAI,Ferrari,45.0,77.885,20.411,36.622,20.852,HARD,44.0,2.0,0,22.0,44.2,False,0,0,0,0
Monaco Grand Prix,NOR,McLaren,45.0,77.897,20.452,36.759,20.686,HARD,45.0,2.0,0,22.0,44.2,False,0,0,0,0
Monaco Grand Prix,STR,Aston Martin,44.0,78.551,20.552,37.005,20.994,HARD,4.0,3.0,0,22.0,44.2,False,0,0,0,0
Monaco Grand Prix,ALO,Aston Martin,44.0,78.852,20.449,37.16,21.243,MEDIUM,44.0,2.0,0,22.0,44.2,False,0,0,0,0
Monaco Grand Prix,RIC,RB,44.0,78.003,20.37,36.746,20.887,HARD,44.0,2.0,0,22.0,44.2,False,0,0,0,0
Monaco Grand Prix,SAR,Williams,44.0,79.511,20.889,37.323,21.299,HARD,44.0,2.0,0,22.0,44.2,False,0,0,0,0
Monaco Grand Prix,ZHO,Kick Sauber,44.0,79.61,21.049,37.22,21.341,HARD,43.0,2.0,0,22.0,44.2,False,0,0,0,0
Monaco Grand Prix,BOT,Kick Sauber,44.0,79.772,20.988,37.634,21.15,HARD,30.0,3.0,0,22.0,44.2,False,0,0,0,0
Monaco Grand Prix,RUS,Mercedes,45.0,78.449,20.914,36.74,20.795,MEDIUM,44.0,2.0,0,22.0,44.2,False,0,0,0,0
Monaco Grand Prix,VER,Red Bull Racing,45.0,78.313,20.742,36.682,20.889,MEDIUM,44.0,2.0,0,22.0,44.2,False,0,0,0,0
Monaco Grand Prix,HAM,Mercedes,45.0,78.156,20.583,36.597,20.976,MEDIUM,44.0,2.0,0,22.0,44.2,False,0,0,0,0
Monaco Grand Prix,TSU,RB,45.0,80.144,20.924,37.506,21.714,HARD,45.0,2.0,0,21.9,44.5,False,0,0,0,0
Monaco Grand Prix,ALB,Williams,45.0,81.748,21.867,37.986,21.895,HARD,44.0,2.0,0,21.9,44.5,False,0,0,0,0
Monaco Grand Prix,GAS,Alpine,45.0,79.382,20.902,37.198,21.282,MEDIUM,44.0,2.0,0,21.9,44.5,False,0,0,0,0
Monaco Grand Prix,LEC,Ferrari,46.0,78.567,20.6,37.066,20.901,HARD,45.0,2.0,0,21.9,44.5,False,0,0,0,0
Monaco Grand Prix,PIA,McLaren,46.0,78.623,20.42,37.147,21.056,HARD,46.0,2.0,0,21.9,44.5,False,0,0,0,0
Monaco Grand Prix,SAI,Ferrari,46.0,78.731,20.497,37.133,21.101,HARD,45.0,2.0,0,21.9,44.5,False,0,0,0,0
Monaco Grand Prix,NOR,McLaren,46.0,78.215,20.386,36.887,20.942,HARD,46.0,2.0,0,21.9,44.5,False,0,0,0,0
Monaco Grand Prix,STR,Aston Martin,45.0,78.806,20.484,37.023,21.299,HARD,5.0,3.0,0,21.9,44.5,False,0,0,0,0
Monaco Grand Prix,ALO,Aston Martin,45.0,79.956,20.812,37.559,21.585,MEDIUM,45.0,2.0,0,21.9,44.5,False,0,0,0,0
Monaco Grand Prix,RIC,RB,45.0,81.761,21.241,38.59,21.93,HARD,45.0,2.0,0,21.9,44.5,False,0,0,0,0
Monaco Grand Prix,SAR,Williams,45.0,80.72,20.922,38.046,21.752,HARD,45.0,2.0,0,21.9,44.5,False,0,0,0,0
Monaco Grand Prix,ZHO,Kick Sauber,45.0,80.686,20.876,38.074,21.736,HARD,44.0,2.0,0,21.9,44.5,False,0,0,0,0
Monaco Grand Prix,BOT,Kick Sauber,45.0,80.043,20.596,37.595,21.852,HARD,31.0,3.0,0,21.9,44.5,False,0,0,0,0
Monaco Grand Prix,RUS,Mercedes,46.0,78.387,20.904,36.537,20.946,MEDIUM,45.0,2.0,0,21.9,44.5,False,0,0,0,0
Monaco Grand Prix,VER,Red Bull Racing,46.0,78.203,20.832,36.559,20.812,MEDIUM,45.0,2.0,0,21.9,44.5,False,0,0,0,0
Monaco Grand Prix,HAM,Mercedes,46.0,78.104,20.745,36.466,20.893,MEDIUM,45.0,2.0,0,21.9,44.5,False,0,0,0,0
Monaco Grand Prix,TSU,RB,46.0,80.294,20.841,37.681,21.772,HARD,46.0,2.0,0,22.0,44.5,False,0,0,0,0
