race,Driver,Team,LapNumber,lap_time,s1,s2,s3,Compound,TyreLife,Stint,pit_flag,AirTemp,TrackTemp,Rainfall,yellow_flag,sc_flag,vsc_flag,red_flag
Japanese Grand Prix,RUS,Mercedes,8.0,93.798,32.911,42.645,18.242,MEDIUM,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,ANT,Mercedes,8.0,94.018,33.159,42.691,18.168,MEDIUM,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,HAM,Ferrari,8.0,93.912,33.191,42.571,18.15,HARD,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,HAD,Racing Bulls,8.0,93.99,33.202,42.537,18.251,MEDIUM,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,ALB,Williams,8.0,94.49,33.41,42.778,18.302,MEDIUM,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,BEA,Haas F1 Team,8.0,94.731,33.408,43.093,18.23,MEDIUM,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,ALO,Aston Martin,8.0,94.497,33.403,42.864,18.23,MEDIUM,9.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,GAS,Alpine,8.0,94.771,33.556,42.933,18.282,MEDIUM,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,TSU,Red Bull Racing,8.0,94.818,33.571,42.73,18.517,MEDIUM,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,LAW,Racing Bulls,8.0,94.69,33.73,42.761,18.199,MEDIUM,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,SAI,Williams,8.0,94.639,33.758,42.716,18.165,MEDIUM,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,HUL,Kick Sauber,8.0,94.76,33.57,42.995,18.195,MEDIUM,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,OCO,Haas F1 Team,8.0,95.05,33.415,43.229,18.406,HARD,9.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,DOO,Alpine,8.0,95.075,33.519,43.146,18.41,SOFT,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,STR,Aston Martin,8.0,95.356,33.859,43.116,18.381,SOFT,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,BOR,Kick Sauber,8.0,95.209,33.812,43.103,18.294,HARD,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,VER,Red Bull Racing,9.0,93.529,33.067,42.336,18.126,MEDIUM,9.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,NOR,McLaren,9.0,93.512,33.093,42.303,18.116,MEDIUM,9.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,PIA,McLaren,9.0,93.59,32.892,42.469,18.229,MEDIUM,9.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,LEC,Ferrari,9.0,94.055,33.377,42.519,18.159,MEDIUM,9.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,RUS,Mercedes,9.0,93.816,32.847,42.697,18.272,MEDIUM,9.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,ANT,Mercedes,9.0,93.882,33.172,42.541,18.169,MEDIUM,9.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,HAM,Ferrari,9.0,93.812,33.127,42.578,18.107,HARD,9.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,HAD,Racing Bulls,9.0,94.164,33.32,42.582,18.262,MEDIUM,9.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,ALB,Williams,9.0,94.194,33.351,42.575,18.268,MEDIUM,9.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,BEA,Haas F1 Team,9.0,94.408,33.407,42.791,18.21,MEDIUM,9.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,ALO,Aston Martin,9.0,94.479,33.413,42.766,18.3,MEDIUM,10.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,GAS,Alpine,9.0,94.553,33.497,42.821,18.235,MEDIUM,9.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,TSU,Red Bull Racing,9.0,94.552,33.549,42.649,18.354,MEDIUM,9.0,1.0,0,14.3,20.7,False,0,0,0,0
